CODE,ADDRESS,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude,LONGITUDE,LATITUDE
3660707,"51 Parkview, Robswalls, Malahide, Co. Dublin, K36 F578, Ireland",premium,2022-01-30,425000,2,2,Duplex,80.0,Buy,0,2601.0,Jack Ryan,Sherry FitzGerald Terenure,BRANDED_AGENT,14.0,False,False,False,F,-6.324857,53.309794,-6.1373819,53.44428929999999
3681975,"42, 55 Mountjoy Square W, Rotunda, Dublin, Ireland",premium,2022-01-26,280000,2,1,Apartment,55.0,Buy,0,2574.0,Fiona Hennessy,Sherry FitzGerald Hennessy,BRANDED_AGENT,15.0,True,False,False,D1,-7.864524,51.941923,-6.2587276,53.35618119999999
3680411,"68 Holywell, Kilmacud West, Dublin, Ireland",premium,2022-01-30,750000,3,3,Terrace,93.0,Buy,0,49.0,Robert Finnegan,Vincent Finnegan,BRANDED_AGENT,16.0,True,False,False,D2,-6.251519,53.289111,-6.2276932,53.2865839
3621963,"Drummartin, Dublin, Ireland",premium,2022-01-30,645000,3,2,Apartment,115.0,Buy,0,5276.0,Kevin Kirrane,APP Kirrane Auctioneering,BRANDED_AGENT,17.0,False,False,False,D2,-8.990892,53.284021,-6.2350521,53.2864137
3681746,"Castle Mill Shopping Centre, Hamlet Ln, Clogheder, Balbriggan, Co. Dublin, Ireland",premium,2022-01-28,199950,2,2,Apartment,65.0,Buy,0,5276.0,Caroline Kirrane,APP Kirrane Auctioneering,BRANDED_AGENT,15.0,True,False,False,D1,-8.769636,53.764647,-6.206637,53.61311
3533174,"40 Porter's Gate Heights, Clonsilla, Dublin, D15 V8PX, Ireland",premium,2022-01-28,385000,3,3,Semi-D,97.0,Buy,0,2636.0,Duffy Auctioneers MIPAV,Duffy Auctioneers,BRANDED_AGENT,24.0,False,True,False,E1,-6.358932,53.374213,-6.4202076,53.3868373
3545860,"18 Torquay Rd, Foxrock, Dublin, Ireland",premium,2022-01-30,1950000,4,3,Detached,261.0,Buy,0,1191040.0,Katherine Murphy,private,PRIVATE_USER,16.0,False,False,False,XXX,-7.330608044539844,53.74232411410378,-6.184146999999999,53.2690022
3526080,"10 Cornelscourt Hill Rd, Cabinteely, Dublin 18, D18 Y9N3, Ireland",premium,2022-01-30,850000,3,2,Bungalow,240.0,Buy,0,2555.0,Fachtna O'Donovan,Sherry Fitzgerald O'Donovan,BRANDED_AGENT,15.0,False,False,False,G,-8.935382,52.707915,-6.1682308,53.2644597
3667746,"15 Bargy Rd, East Wall, Dublin, D03 TH70, Ireland",premium,2022-01-28,425000,3,1,End of Terrace,94.0,Buy,0,2555.0,Fachtna O'Donovan,Sherry Fitzgerald O'Donovan,BRANDED_AGENT,20.0,False,False,False,C3,-8.854136,52.716836,-6.231075400000001,53.3545631
3680016,"3 Clonliffe Gardens, Drumcondra, Dublin 3, D03 YA24, Ireland",premium,2022-01-28,495000,3,1,Terrace,85.0,Buy,0,2867.0,Ruth Willoughby,Sherry FitzGerald O'Leary Kinsella,BRANDED_AGENT,12.0,False,False,False,G,-6.572949,52.50183,-6.247170100000001,53.3623324
3678947,"20 St Columba's Rd Lower, Botanic, Dublin 9, D09 A3F1, Ireland",premium,2022-01-28,645000,3,2,Terrace,123.0,Buy,0,8107.0,Peter Fitzgerald FSCSI,Corry Estates,BRANDED_AGENT,15.0,False,False,False,C1,-6.151248,53.41911,-6.263530800000001,53.3637595
3678478,"52 Pearse Square, Dublin Docklands, Dublin, D02 TR64, Ireland",premium,2022-01-28,800000,3,2,Terrace,107.0,Buy,0,2851.0,Nick Popplewell,Sherry FitzGerald Radford - Wexford Town,BRANDED_AGENT,44.0,False,False,False,C2,-6.451234,52.376448,-6.2416197,53.3432463
3677145,"1 Killeen Park, Yellow Walls, Malahide, Co. Dublin, K36 X927, Ireland",premium,2022-01-28,540000,3,3,Semi-D,118.0,Buy,0,8532.0,Joe Beirne MSCSI MRICS,Beirne & Wise Estate Agents,BRANDED_AGENT,17.0,False,False,False,G,-6.30769,53.337087,-6.180500899999999,53.4486681
3618396,"64 Belcamp Ave, Priorswood, Dublin 17, D17 W934, Ireland",premium,2022-01-28,275000,4,1,Terrace,90.0,Buy,0,6706.0,Brendan Bowe,Bowe Property Ballincollig,BRANDED_AGENT,13.0,False,False,False,B3,-8.591889,51.889773,-6.1975644,53.4021608
3677256,"3 Brookdale Way, Hilltown, Swords, Co. Dublin, K67 V8K0, Ireland",premium,2022-01-30,365000,3,1,Semi-D,122.0,Buy,0,3853.0,Blue Sky Property,Blue Sky Property,BRANDED_AGENT,27.0,False,False,False,C1,-6.398837,54.0083,-6.2481968,53.4533607
3677258,"8 Berwick Rise, Windmill Lands, Swords, Co. Dublin, K67 V8D7, Ireland",premium,2022-01-30,360000,3,2,Semi-D,113.0,Buy,0,3853.0,Blue Sky Property,Blue Sky Property,BRANDED_AGENT,11.0,False,False,False,E1,-6.404823,53.993057,-6.2490011,53.46060610000001
3641679,"5 Avondale Terrace, Perrystown, Dublin, D12 RP26, Ireland",premium,2022-01-30,495000,3,1,Detached,95.0,Buy,0,3658.0,Nigel Kennedy MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,14.0,False,False,False,E1,-6.253586,53.375153,-6.3221091,53.3129661
3653832,"Heidelberg, Ardilea, Dublin 14, Ireland",premium,2022-01-28,540000,2,2,Apartment,579.0,New Homes,0,1562.0,Jackie White MIPAV,Raymond White Auctioneering,BRANDED_AGENT,63.0,True,True,False,C3,-7.755936,53.573835,-6.2258616,53.2962354
3542787,"Heidelberg, Ardilea, Dublin 14, Ireland",premium,2022-01-28,625000,3,2,Apartment,,New Homes,0,1562.0,Jackie White MIPAV,Raymond White Auctioneering,BRANDED_AGENT,9.0,False,False,False,SI_666,-7.714146,53.585079,-6.2258616,53.2962354
234693,"The Reflector, 10 Hanover Quay, Dublin Docklands, Dublin 2, D02 R573, Ireland",premium,2022-01-14,685000,2,2,Apartment,191.0,New Homes,0,3954.0,Brian MacMahon,DNG Brian MacMahon,BRANDED_AGENT,44.0,False,True,False,C1,-8.995356,53.165647,-6.2325189,53.3438607
3660270,"The Gallery, Turvey Walk, Ballalease West, Donabate, Co. Dublin, Ireland",premium,2022-01-30,295000,2,2,Apartment,76.0,Buy,0,11577.0,Finbarr Malone.,Byrne Malone Estate Agents,BRANDED_AGENT,52.0,False,True,False,C1,-6.789118,53.164521,-6.1527157,53.4876936
3637254,"34 Liffey Ave, Liffey Valley Park, Lucan, Co. Dublin, K78 D309, Ireland",premium,2022-01-28,300000,4,4,Semi-D,121.0,Buy,1,7915.0,Fran Grincell Properties,Fran Grincell Properties,BRANDED_AGENT,39.0,True,False,False,E1,-7.245998,52.656741,-6.4167754,53.35056119999999
3656954,"22 Park Ave, Rathfarnham, Dublin, D16 T8W5, Ireland",premium,2022-01-28,660000,4,3,Detached,126.0,Buy,0,466.0,New Homes,Lisney,BRANDED_AGENT,3.0,False,False,False,A2,-6.174798375412792,53.27337565251915,-6.279432799999999,53.2865914
3585328,"Lansdowne Rd, Dublin, Ireland",premium,2022-01-30,825000,1,1,Apartment,,New Homes,0,2840.0,Gary Corroon M.I.P.A.V.,Sherry FitzGerald Davitt & Davitt,BRANDED_AGENT,7.0,False,False,False,A2,-7.310122588856075,53.51984230644867,-6.2328706,53.3331103
3585324,"Lansdowne Rd, Dublin, Ireland",premium,2022-01-30,925000,2,1,Apartment,,New Homes,0,2840.0,Gary Corroon M.I.P.A.V.,Sherry FitzGerald Davitt & Davitt,BRANDED_AGENT,6.0,False,False,False,A2,-7.310122588856075,53.51984230644867,-6.2328706,53.3331103
3585325,"Lansdowne Rd, Dublin, Ireland",premium,2022-01-30,2150000,2,1,Apartment,,New Homes,0,2619.0,Beverly Ensor,Savills Molesworth Street,BRANDED_AGENT,18.0,False,False,False,A2,-6.232123360543824,53.33341743627248,-6.2328706,53.3331103
3521166,"625 N Circular Rd, Drumcondra, Dublin 1, D01 K4A0, Ireland",premium,2022-01-28,995000,8,8,Apartment,211.0,Buy,0,6000.0,S.E. Construction (Kent) Ltd,S. E. Construction (Kent) Ltd,UNBRANDED_AGENT,3.0,False,False,False,A2,-7.235633582306178,52.22846323363689,-6.2498217,53.3573227
3608208,"52 Hunters Walk, Hunters Wood, Dublin 24, D24 Y9H0, Ireland",premium,2022-01-30,495000,4,3,Detached,129.0,Buy,0,2743.0,Sales Team,DNG Ella Dunphy,BRANDED_AGENT,1.0,False,False,True,A2,-7.2705129037048835,52.65921219756217,-6.330568599999999,53.27077629999999
3198207,"Penthouse 31, House, 12 Linden Grove, Dublin, Ireland",premium,2022-01-30,749000,3,2,Apartment,140.0,Buy,0,2178.0,Adrianna Hegarty,Hegarty-Properties,BRANDED_AGENT,10.0,False,False,False,A2,-7.999571909196248,51.94002018848553,-6.1909987,53.29246670000001
3287498,"16 Springvale, Bóthar Bhaile Éamainn, Rathfarnham, Dublin 16, D16 W6X9, Ireland",premium,2022-01-30,475000,3,3,Semi-D,96.0,Buy,0,893.0,Kells Office - 003508.,ALLIANCE AUCTIONEERS,BRANDED_AGENT,1.0,False,False,False,A2,-6.884168678808862,53.73537529218743,-6.2977938,53.2774773
3670948,"8 Waterside Cl, Waterside Dr, Barrysparks, Malahide, Co. Dublin, K36 NX20, Ireland",premium,2022-01-28,395000,3,2,Duplex,125.0,Buy,0,893.0,Kells Office - 003508.,ALLIANCE AUCTIONEERS,BRANDED_AGENT,1.0,False,False,False,A2,-6.884168678808862,53.73537529218743,-6.2020582,53.4499368
3571795,"60 St Alban's Park, Dublin 4, D04 TY49, Ireland",premium,2022-01-30,945000,3,2,Semi-D,125.0,Buy,0,893.0,Kells Office - 003508.,ALLIANCE AUCTIONEERS,BRANDED_AGENT,7.0,False,False,False,A2,-6.815975010141557,53.00821738601758,-6.2089626,53.3207716
3563273,"141 Tritonville Rd, Dublin 4, D04 V304, Ireland",premium,2022-01-30,1575000,3,3,Terrace,178.0,Buy,0,2739.0,Warren McCreery B.Sc. MRICS,"Warren McCreery Auctioneers, Valuers, Estate Agents",BRANDED_AGENT,1.0,False,False,True,A3,-7.234891523568308,52.67189077477643,-6.2223305,53.3325293
3261863,"157 Whitehall Rd W, Roebuck, Dublin 12, D12 E068, Ireland",premium,2022-01-30,650000,3,1,Semi-D,92.0,Buy,0,2739.0,Warren McCreery B.Sc. MRICS,"Warren McCreery Auctioneers, Valuers, Estate Agents",BRANDED_AGENT,29.0,False,True,True,A3,-7.234891523568308,52.67189077477643,-6.32107,53.3092684
3636823,"29 Bunratty Rd, Bonnybrook, Dublin, D17 DX84, Ireland",premium,2022-01-27,295000,3,1,Semi-D,80.0,Buy,0,7546.0,Thomas Reid MIPAV MMCEPI PSRA Lic. No. 004069 - 007868,DNG Reid & Coppinger,BRANDED_AGENT,10.0,False,False,True,A2,-7.065116154398595,52.230281388673234,-6.2059013,53.39279209999999
3646048,"16a, 5 Trim Rd, Kilmore, Dublin 5, D05 A031, Ireland",premium,2022-01-27,315000,2,2,End of Terrace,63.0,Buy,0,5276.0,Kevin Kirrane,APP Kirrane Auctioneering,BRANDED_AGENT,55.0,True,False,False,E1,-8.75208,53.687576,-6.2221286,53.3929956
3622092,"The Crescent, Robswalls, Malahide, Co. Dublin, Ireland",premium,2022-01-25,460000,2,2,Apartment,76.0,Buy,0,11987.0,Ken Murphy MIPAV MMCEPI,Bridge Auctioneers,UNBRANDED_AGENT,16.0,False,False,False,C3,-6.546566,52.230712,-6.1326363,53.4440552
3646574,"Castle Heath, Yellow Walls, Malahide, Co. Dublin, Ireland",premium,2022-01-25,550000,3,3,Duplex,127.0,Buy,0,9918.0,Michelle Keeley,DNG Phibsboro,BRANDED_AGENT,10.0,False,False,False,D1,-6.289973,53.35347,-6.179422300000001,53.4469492
3589862,"11 Raglan Rd, Ballsbridge, Dublin, D04 V4P1, Ireland",premium,2022-01-28,3000000,5,4,Terrace,341.0,Buy,0,10105.0,Eoin Gorry,DNG Lucan,BRANDED_AGENT,24.0,False,False,False,D1,-6.414316,53.347478,-6.2385646,53.3308664
3531957,"16 Bracken Hill, Sandyford, Dublin, Ireland",premium,2022-01-10,195000,1,1,Apartment,43.0,Buy,0,4308.0,Orla Feerick,Feerick Property,UNBRANDED_AGENT,17.0,False,False,False,E1,-9.198086,53.52677,-6.2370188,53.2701193
3671110,"15 Chapel Farm Park, Lusk, Co. Dublin, K45 D883, Ireland",premium,2022-01-28,325000,3,3,Semi-D,130.0,Buy,0,917303.0,barry,private,PRIVATE_USER,11.0,False,False,False,SI_666,-7.10646097,52.25871974,-6.171193,53.5253981
3624680,"12 Whitehall Rd, Terenure, Dublin 12, D12 F9C7, Ireland",premium,2022-01-30,675000,2,1,Bungalow,105.0,Buy,0,7569.0,Northside Sales 2,Ray Cooke Auctioneers Clondalkin,BRANDED_AGENT,12.0,False,False,False,XXX,-6.199471,53.452183,-6.305469599999999,53.3120912
3639220,"20 Killeen Ave, Yellow Walls, Malahide, Co. Dublin, K36 HY48, Ireland",premium,2022-01-30,550000,3,3,Semi-D,100.0,Buy,0,2542.0,Padraic O'Dwyer,DNG O'Dwyer,BRANDED_AGENT,16.0,False,False,False,XXX,-7.078264,53.834601,-6.1803421,53.4503441
3576908,"18A Stillorgan Park Ave, Stillorgan, Dublin, A94 Y190, Ireland",premium,2022-01-28,1450000,4,4,Detached,232.0,Buy,0,2650.0,David Dobbs,DNG Dun Laoghaire,BRANDED_AGENT,17.0,False,False,False,E1,-6.139142,53.266407,-6.192828599999999,53.2873634
2940236,"89 Hollybank Rd, Botanic, Dublin 9, D09 T6T2, Ireland",premium,2022-01-28,575000,4,4,End of Terrace,150.0,Buy,0,2835.0,Cormac Curran,Sherry FitzGerald Reynolds,BRANDED_AGENT,37.0,False,False,False,A3,-7.607842,52.094767,-6.260594999999999,53.3678414
3419687,"Mews 2, Booterstown Ave, Williamstown, Blackrock, Co. Dublin, Ireland",premium,2022-01-30,595000,2,2,End of Terrace,85.0,Buy,0,3481.0,Olivia Hanafin,Sherry FitzGerald O'Neill West Cork,BRANDED_AGENT,14.0,False,False,False,G,-9.607402,51.76562,-6.1993679,53.3042408
3554189,"Rowan Hall, Millbrook Court, Rathmines, Milltown, Co. Dublin, 6, Ireland",premium,2022-01-30,450000,2,2,Apartment,88.0,Buy,0,2655.0,Jason Kavanagh,Sherry FitzGerald Drumcondra,BRANDED_AGENT,9.0,False,False,False,B3,-6.321407,53.39544,-6.243854799999999,53.31705299999999
3612397,"73 Greentrees Rd, Manor Estate, Dublin 12, D12 T220, Ireland",premium,2022-01-30,625000,5,1,Semi-D,153.0,Buy,0,2758.0,Paul Crosse,GVM Auctioneers - Limerick,BRANDED_AGENT,10.0,False,False,False,D1,-8.6546607,52.6770962,-6.3248513,53.3098013
3667868,"12 Sweetmount Dr, Dundrum, Dublin 14, D14 HK59, Ireland",premium,2022-01-17,650000,4,2,Semi-D,112.0,Buy,0,84.0,Flynn & Associates Swords,Flynn & Associates Ltd (Swords),BRANDED_AGENT,23.0,False,False,False,XXX,-6.2410856,53.464852987,-6.251534299999999,53.2891365
3545911,"Milltown Court, Milltown Rd, Rathmines, Dublin 6, Ireland",premium,2022-01-30,595000,3,1,Semi-D,81.0,Buy,0,2490.0,Tirza Hourihane,Frank V Murphy & Co.,BRANDED_AGENT,14.0,False,False,False,C3,-8.432649,51.871797,-6.247007399999999,53.3123964
1475537,"Ranelagh, Dublin, Ireland",premium,2022-01-30,1450000,3,3,Terrace,45.0,New Homes,0,2490.0,Tirza Hourihane,Frank V Murphy & Co.,BRANDED_AGENT,8.0,False,False,False,G,-8.487048,51.889126,-6.2549962,53.3252667
1475536,"Ranelagh, Dublin, Ireland",premium,2022-01-30,1700000,4,4,Terrace,,New Homes,0,2782.0,Olivia Needham Sales,Olivia Needham,UNBRANDED_AGENT,0.0,False,False,False,SI_666,-9.549086,53.799572,-6.2549962,53.3252667
3447933,"4 Stationcourt View, Clonsilla, Dublin, D15 Y067, Ireland",premium,2022-01-28,250000,2,2,Apartment,61.0,Buy,0,9504.0,Cathal O Brien,Cathal O'Brien Estate Agent Limited,UNBRANDED_AGENT,22.0,False,False,False,F,-8.24634,53.757257,-6.3962696,53.3799796
3577693,"90 Castleknock Park, Castleknock, Dublin 15, D15 HDK4, Ireland",premium,2022-01-28,750000,4,3,Detached,132.0,Buy,0,2641.0,Kevin Flanigan Estates,Kevin Flanigan Estates,BRANDED_AGENT,17.0,False,False,False,D1,-6.22176,53.457375,-6.3589233,53.3742336
3666639,"2 Abbeyvale Pl, Mooretown, Swords, Co. Dublin, K67 D8Y7, Ireland",premium,2022-01-11,465000,3,3,Detached,98.0,Buy,0,2680.0,Michael Mannion,Sherry FitzGerald Mannion,BRANDED_AGENT,11.0,False,False,False,F,-8.972633,53.575898,-6.2525192,53.4611927
3660811,"Waterside Dr, Mountgorry, Swords, Co. Dublin, Ireland",premium,2022-01-05,270000,2,1,Apartment,56.0,Buy,0,8806.0,Kevin Keogh,BidX1,BRANDED_AGENT,3.0,False,False,False,G,-7.609862,53.688763,-6.202112,53.4519955
3512295,"Saint Anthony, Inbhir Ide, Yellow Walls, Malahide, Co. Dublin, Ireland",premium,2022-01-09,560000,3,3,Semi-D,102.0,Buy,0,582.0,Chris White,Sherry Fitzgerald Cumisky Kelly,BRANDED_AGENT,29.0,True,False,False,A3,-6.206919,53.610812,-6.1707959,53.4532172
3180953,"The Kilns, 58 Station Rd, Portmarnock, Co. Dublin, Ireland",premium,2022-01-27,325000,2,1,Apartment,58.0,Buy,0,5276.0,Kevin Kirrane,APP Kirrane Auctioneering,BRANDED_AGENT,13.0,False,False,False,D1,-8.61133,53.840525,-6.150110199999999,53.4193784
3659715,"Crescent View, Leixlip Rd, Lucan, Co. Dublin, Ireland",premium,2022-01-30,645000,4,2,Bungalow,204.0,Buy,0,887.0,Rodney Elliott M.I.P.A.V/ TRV,BROE Auctioneers,BRANDED_AGENT,10.0,False,False,False,E1,-6.325489,53.331582,-6.46546,53.3565978
3558395,"Liwara, Shanganagh Rd, Glenageary, Ballybrack, Co. Dublin, Ireland",premium,2022-01-28,795000,4,3,Detached,150.0,Buy,0,1494.0,Donna Hynes,REA Hynes,UNBRANDED_AGENT,19.0,False,False,False,C1,-7.702972,53.392878,-6.1237148,53.2480534
3578927,"28 Devoy Rd, Inchicore, Dublin, D08 HNX2, Ireland",premium,2022-01-28,315000,3,1,Terrace,70.0,Buy,0,5104.0,Ross Williamson,Sherry FitzGerald Greystones,BRANDED_AGENT,11.0,True,False,False,D1,-6.080982,53.143915,-6.3076851,53.3370876
3629451,"Apartment 11, Beaucourt, Achill Rd, Drumcondra, Dublin 9, D09 C9P8, Ireland",premium,2022-01-28,275000,1,1,Apartment,40.0,Buy,0,8210.0,Ray Kelly (Residential Sales),HWP Residential and Commercial Property,BRANDED_AGENT,18.0,False,False,False,B3,-6.239494,53.360895,-6.253575199999999,53.37515200000001
3664844,"Ballalease West, Donabate, Co. Dublin, Ireland",premium,2022-01-12,630000,4,3,Detached,149.0,Buy,0,2773.0,Declan White,RAYWHITE·IE Property,BRANDED_AGENT,21.0,True,False,False,D1,-6.355079,53.725634,-6.1491017,53.4871937
3545802,"7 Castleland Park View, Kilsough North, Balbriggan, Co. Dublin, K32 Y138, Ireland",premium,2022-01-30,379500,4,3,Semi-D,125.0,Buy,0,3316.0,Manus Kelly,DNG Kelly,UNBRANDED_AGENT,6.0,False,False,False,SI_666,-8.142083,55.116859,-6.176188499999999,53.5994795
3512029,"Springfield Park, Deansgrange, Foxrock, Co. Dublin, 18, Ireland",premium,2021-12-15,590000,2,2,Apartment,,New Homes,0,3033.0,Gerard Hanley MIPAV REV MMCEPI,Sherry FitzGerald Hanley,BRANDED_AGENT,12.0,False,False,False,E2,-8.959087,53.945719,-6.1753759,53.272374
1401313,"4 Lansdowne Rd, Dublin, Ireland",premium,2022-01-28,800000,1,2,Apartment,,New Homes,0,2840.0,Gary Corroon M.I.P.A.V.,Sherry FitzGerald Davitt & Davitt,BRANDED_AGENT,28.0,False,False,False,D2,-7.367064,53.38277,-6.235192899999999,53.3326266
1401314,"4 Lansdowne Rd, Dublin, Ireland",premium,2022-01-28,925000,2,2,Apartment,106.0,New Homes,0,545.0,Judy Smith,Smith Harrington Auctioneers,BRANDED_AGENT,26.0,True,False,False,D2,-6.702842,53.744002,-6.235192899999999,53.3326266
3622239,"4 Lansdowne Rd, Dublin, Ireland",premium,2022-01-28,1750000,3,3,Duplex,186.0,New Homes,0,3667.0,Clodagh McDonald,Lawrence & McDonald,BRANDED_AGENT,29.0,False,False,False,B1,-7.167222,52.150475,-6.235192899999999,53.3326266
1401312,"4 Lansdowne Rd, Dublin, Ireland",premium,2022-01-28,2150000,3,3,Apartment,,New Homes,0,3384.0,Pauline Sugrue,Pauline Sugrue Auctioneer,UNBRANDED_AGENT,53.0,False,False,False,SI_666,-10.173818,51.836175,-6.235192899999999,53.3326266
3695359,"7 Niall St, Phibsborough, Stoneybatter, Dublin 7, D07 HX9D, Ireland",standard,2022-01-30,365000,2,1,Terrace,,Buy,0,1527.0,Ronnie Clarke,REA Brady,BRANDED_AGENT,25.0,False,True,False,F,-8.002865,53.958017,-6.289071799999999,53.3527062
3695116,"7 Railway Rd, Dalkey, Co. Dublin, A96 RR98, Ireland",standard,2022-01-29,495000,2,2,Townhouse,69.0,Buy,0,2650.0,David Dobbs,DNG Dun Laoghaire,BRANDED_AGENT,18.0,False,True,False,E1,-6.131693,53.268943,-6.1031895,53.2762328
3695102,"27 Earlsfort Meadows, Ballyowen, Lucan, Co. Dublin, K78 TX01, Ireland",standard,2022-01-30,340000,3,3,Semi-D,90.0,Buy,0,10105.0,Eoin Gorry,DNG Lucan,BRANDED_AGENT,22.0,False,True,False,B2,-6.464003,53.337551,-6.4143162,53.3474784
3695039,"Hazeldean House, Hazelhatch, Celbridge, Co. Dublin, Ireland",standard,2022-01-29,1800000,5,4,Detached,466.0,Buy,0,1481.0,Caroline Bergin,CBPM Real Estate,BRANDED_AGENT,24.0,False,False,False,D1,-7.314717,53.034589,-6.522619799999999,53.3217005
3695050,"5 Waterside Ave, Waterside, Malahide, Co. Dublin, K36 RY94, Ireland",standard,2022-01-29,269000,2,1,Apartment,53.0,Buy,0,10097.0,Aisling Reynolds,Sherry FitzGerald Sundrive,BRANDED_AGENT,10.0,False,False,False,C1,-6.300908,53.335901,-6.1994669,53.4521837
3695045,"14 Ballyowen Dr, Ballydowd, Lucan, Co. Dublin, K78 C9N1, Ireland",standard,2022-01-29,325000,3,3,Terrace,90.0,Buy,0,6182.0,Ciaran Cassidy,Lisney (Leeson St),BRANDED_AGENT,11.0,True,False,False,C3,-6.246618,53.311014,-6.4189051,53.3550493
3695048,"2 Castlelyon Ave, Cornerpark, Newcastle, Co. Dublin, D22 X002, Ireland",standard,2022-01-29,359000,3,3,Terrace,107.0,Buy,0,3474.0,"Mark Neylon BSc.hons(Surv) MSCSI, MRICS",Jordan Auctioneers and Chartered Surveyors,BRANDED_AGENT,12.0,True,False,True,C2,-6.776123,53.151962,-6.495225899999999,53.29956139999999
3695044,"Cherry Orchard, Dublin, Ireland",standard,2022-01-29,195000,2,2,Apartment,65.0,Buy,0,8456.0,David Bracken,Bracken Estates,UNBRANDED_AGENT,28.0,True,True,False,D2,-6.320728,53.280745,-6.379391099999999,53.332925
3695042,"Whitehall, Dublin 9, Ireland",standard,2022-01-29,210000,2,2,Apartment,61.0,Buy,0,5489.0,Edel Keane Assoc. RICS BSc (Hons),Keane Auctioneers,BRANDED_AGENT,13.0,False,False,False,C2,-6.340344,52.247173,-6.2465221,53.3816098
3695040,"171 Killinarden Estate, Killinardan, Dublin 24, D24 X261, Ireland",standard,2022-01-29,250000,3,1,Terrace,85.0,Buy,0,12094.0,John Singleton MIPAV TRV,SOC PROPERTY – Singleton O’Callaghan Auctioneers & Valuers,UNBRANDED_AGENT,10.0,False,False,False,E1,-8.660265,52.099086,-6.386955299999999,53.2798554
3695037,"Granby Hall, Granby Row, Rotunda, Dublin 1, Ireland",standard,2022-01-30,300000,2,1,Apartment,,Buy,0,2746.0,John Dunne,Hume Auctioneers,BRANDED_AGENT,20.0,False,False,False,C1,-7.342265,52.922857,-6.2660902,53.3537004
3695043,"69, Geraldstown Woods, Santry Ave, Santry Demesne, Dublin 9, Ireland",standard,2022-01-29,210000,2,2,Apartment,61.0,Buy,0,3105.0,Jeremy Murphy & Associates,Jeremy Murphy & Associates,BRANDED_AGENT,10.0,False,False,False,D1,-9.028473,51.580673,-6.2605654,53.4010239
3694980,"89 Wainsfort Manor Cres, Terenure, Dublin 6W, Co. Dublin, D6W RD37, Ireland",standard,2022-01-30,585000,3,3,Semi-D,96.0,Buy,0,8834.0,Hogan Estates,Hogan Estates,UNBRANDED_AGENT,11.0,False,True,False,D2,-6.35655,53.287778,-6.313593099999999,53.3070484
3694970,"Clearwater Cove, Dún Laoghaire, Dublin, Ireland",standard,2022-01-30,439950,2,1,Apartment,67.0,Buy,0,9172.0,Danny Butler BSc,Smith & Butler Estates,BRANDED_AGENT,24.0,False,False,False,B2,-6.29925,53.404359,-6.1460148,53.2954215
3694969,"33 Auburn Rd, Glenageary, Dublin, A96 H2K8, Ireland",standard,2022-01-30,675000,3,2,Semi-D,139.0,Buy,0,5489.0,Roland Morris BSc (Hons) Property Valuation & Management,Keane Auctioneers,BRANDED_AGENT,32.0,False,False,False,E1,-6.719045,52.280247,-6.1391362,53.26640800000001
